city,Latitude,Longitude,Country,ID
Maputo,-25.9153,32.5764,Mozambique,662
Bukavu,-2.5061,28.8608,Congo (Kinshasa),663
Amritsar,31.64,74.86,India,664
Shagamu,6.8333,3.65,Nigeria,665
Aligarh,27.88,78.08,India,666
Zhangye,38.9248,100.4499,China,667
Ufa,54.7261,55.9475,Russia,668
Santo Domingo,18.4764,-69.8933,Dominican Republic,669
Ulsan,35.55,129.3167,"Korea, South",670
Rongcheng,29.8402,112.9048,China,671
Tbilisi,41.7225,44.7925,Georgia,672
Guwahati,26.1722,91.7458,India,673
Fes,34.0433,-5.0033,Morocco,674
Yingchuan,34.142,113.489,China,675
Ninh Binh,20.25,105.8333,Vietnam,676
Yerevan,40.1814,44.5144,Armenia,677
Mwanza,-2.5167,32.9,Tanzania,678
Omsk,54.9833,73.3667,Russia,679
Mexicali,32.6633,-115.4678,Mexico,680
Sevilla,37.39,-5.99,Spain,681
Ikare,7.5167,5.75,Nigeria,682
Dingzhou,38.516,114.99,China,683
Tamale,9.4075,-0.8533,Ghana,684
Yuyao,30.05,121.15,China,685
Goiania,-16.6806,-49.2564,Brazil,686
Krasnoyarsk,56.0089,92.8719,Russia,687
Cologne,50.9364,6.9528,Germany,688
Ubungo,-6.7889,39.2056,Tanzania,689
Yicheng,31.36,119.815,China,690
Richmond,37.5295,-77.4756,United States,691
Kisangani,0.5167,25.2,Congo (Kinshasa),692
Ezhou,30.3914,114.8949,China,693
Astana,51.1472,71.4222,Kazakhstan,694
Zhufeng,36,119.4167,China,695
Nezahualcoyotl,19.4081,-99.0186,Mexico,696
Nouakchott,18.0858,-15.9785,Mauritania,697
Haora,22.58,88.3294,India,698
Tongjin,37.2333,127.2,"Korea, South",699
Ranchi,23.36,85.33,India,700
Ciudad Nezahualcoyotl,19.4006,-99.0148,Mexico,701
Gwalior,26.2125,78.1775,India,702
Ottawa,45.4247,-75.695,Canada,703
Haicheng,40.8824,122.6852,China,704
Jianguang,28.1958,115.7833,China,705
Goyang,37.65,126.8,"Korea, South",706
Sendai,38.2682,140.8694,Japan,707
Xibeijie,39.7334,98.4943,China,708
Chandigarh,30.75,76.78,India,709
Voronezh,51.6717,39.2106,Russia,710
Managua,12.1364,-86.2514,Nicaragua,711
Zhongwei,37.5002,105.1968,China,712
Jiancheng,30.38,104.53,China,713
Mersin,36.8,34.6333,Turkey,714
Shouguang,36.857,118.791,China,715
Liangshi,27.26,111.7442,China,716
Sao Luis,-2.53,-44.3028,Brazil,717
Jodhpur,26.28,73.02,India,718
Memphis,35.1087,-89.9663,United States,719
Matola,-25.9667,32.4667,Mozambique,720
Ogbomoso,8.1333,4.25,Nigeria,721
Sanya,18.2533,109.5036,China,722
Rangapukur,25.5206,89.2147,Bangladesh,723
Ashgabat,37.9375,58.38,Turkmenistan,724
Enugu,6.5,7.5,Nigeria,725
Linhai,28.85,121.1167,China,726
Perm,58,56.3167,Russia,727
Shubra al Khaymah,30.1286,31.2422,Egypt,728
Monrovia,6.3133,-10.8014,Liberia,729
Islamabad,33.6931,73.0639,Pakistan,730
Xinyi,22.3549,110.9468,China,731
Thu Duc,10.8266,106.7609,Vietnam,732
Aqchah,36.9114,66.1858,Afghanistan,733
Odesa,46.492,30.7081,Ukraine,734
Raipur,21.2444,81.6306,India,735
Namangan,41.0011,71.6683,Uzbekistan,736
Changwon,35.2708,128.6631,"Korea, South",737
Arequipa,-16.3989,-71.5369,Peru,738
Tshikapa,-6.4167,20.8,Congo (Kinshasa),739
Volgograd,48.7086,44.5147,Russia,740
Morelia,19.7683,-101.1894,Mexico,741
Kota,25.18,75.83,India,742
Quetta,30.1833,67,Pakistan,743
Oklahoma City,35.4676,-97.5136,United States,744
Domaa-Ahenkro,7.2739,-2.8735,Ghana,745
Bareilly,28.3667,79.4306,India,746
Liaoyuan,42.888,125.1447,China,747
Stockholm,59.3275,18.0547,Sweden,748
Bordeaux,44.84,-0.58,France,749
Taixing,32.159,120.029,China,750
Lilongwe,-13.9669,33.7873,Malawi,751
Port-au-Prince,18.5425,-72.3386,Haiti,752
Esenyurt,41.0342,28.68,Turkey,753
Pekanbaru,0.5092,101.4453,Indonesia,754
Bogor,-6.5966,106.7972,Indonesia,755
Ciudad Guayana,8.3667,-62.65,Venezuela,756
Chiba,35.6073,140.1064,Japan,757
Kirkuk,35.4667,44.4,Iraq,758
Shuizhai,33.4658,114.8753,China,759
Qianxi,27.0087,106.0323,China,760
Hartford,41.7661,-72.6834,United States,761
Dnipro,48.4675,35.04,Ukraine,762
Baishan,41.944,126.4147,China,763
Narayanganj,23.6167,90.5,Bangladesh,764
Gqeberha,-33.9581,25.6,South Africa,765
Huilong,31.87,121.703,China,766
Malaga,36.7194,-4.42,Spain,767
Marrakech,31.63,-8.0089,Morocco,768
Louisville,38.1663,-85.6485,United States,769
Cebu City,10.32,123.75,Philippines,770
Asmara,15.3358,38.9411,Eritrea,771
Coimbatore,11.0008,76.9633,India,772
Maceio,-9.6658,-35.735,Brazil,773
Nada,19.5209,109.5808,China,774
Fangchenggang,21.6867,108.3547,China,775
Solapur,17.68,75.92,India,776
Freetown,8.4833,-13.2331,Sierra Leone,777
Kaiyuan,36.0193,113.86,China,778
Buffalo,42.9018,-78.8487,United States,779
Santo Domingo Este,18.4855,-69.8734,Dominican Republic,780
Vientiane,17.98,102.63,Laos,781
Kermanshah,34.3369,47.0911,Iran,782
Kibanseke Premiere,-4.4419,15.395,Congo (Kinshasa),783
Seberang Jaya,5.3909,100.4104,Malaysia,784
Sale,34.0333,-6.8,Morocco,785
Hubli,15.3502,75.1376,India,786
El Alto,-16.5047,-68.1633,Bolivia,787
Cankaya,39.9244,32.8856,Turkey,788
Hwasu-dong,37.1997,126.8314,"Korea, South",789
Yingcheng,24.21,113.401,China,790
Fort Worth,32.7817,-97.3474,United States,791
Setagaya,35.6466,139.6532,Japan,792
Kecioren,40,32.8667,Turkey,793
Luocheng,22.7689,111.5697,China,794
Jerusalem,31.7789,35.2256,Israel,795
Khartoum North,15.6333,32.6333,Sudan,796
Meishan,34.167,112.844,China,797
Mushin,6.5333,3.35,Nigeria,798
Trujillo,-8.112,-79.0288,Peru,799
Kitakyushu,33.8833,130.8833,Japan,800
Aguascalientes,21.876,-102.296,Mexico,801
Khulna,22.8167,89.55,Bangladesh,802
Chihuahua,28.6369,-106.0769,Mexico,803
Bridgeport,41.1918,-73.1954,United States,804
Xin'an,34.286,118.355,China,805
Mysore,12.3086,76.6531,India,806
Kashgar,39.4681,75.9938,China,807
Songnam,37.4333,127.15,"Korea, South",808
New Orleans,30.0687,-89.9288,United States,809
Trichinopoly,10.7903,78.7047,India,810
Cartagena,10.4,-75.5,Colombia,811
Qingzhou,36.6853,118.4796,China,812
Naples,40.8358,14.2486,Italy,813
Santiago del Estero,-27.7833,-64.2667,Argentina,814
Naucalpan de Juarez,19.4753,-99.2378,Mexico,815
Masbate,12.27,123.58,Philippines,816
Owerri,5.485,7.035,Nigeria,817
Taishan,22.252,112.794,China,818
Jiaozhou,36.2647,120.0334,China,819
Wuchuan,21.441,110.779,China,820
Wafangdian,39.6271,121.9796,China,821
La Plata,-34.9211,-57.9544,Argentina,822
Bobo-Dioulasso,11.1833,-4.2833,Burkina Faso,823
Ad Dammam,26.4333,50.1,Saudi Arabia,824
Hanchuan,30.6667,113.8333,China,825
Quzhou,28.9702,118.8593,China,826
Donetsk,48.0028,37.8053,Ukraine,827
Ashmun,30.2974,30.9764,Egypt,828
Bunia,1.5667,30.25,Congo (Kinshasa),829
Wuchang,44.924,127.158,China,830
Sao Goncalo,-22.8269,-43.0539,Brazil,831
Hengzhou,22.6799,109.2614,China,832
Feicheng,36.1861,116.7719,China,833
Bucaramanga,7.1333,-73,Colombia,834
Cazenga,-8.8214,13.2911,Angola,835
Merida,20.9667,-89.6167,Mexico,836
Hegang,47.3501,130.298,China,837
Osmangazi,40.1983,29.06,Turkey,838
Moradabad,28.8319,78.7764,India,839
Bangui,4.3733,18.5628,Central African Republic,840
Abeokuta,7.1608,3.3483,Nigeria,841
Cancun,21.1606,-86.8475,Mexico,842
Zaoyang,32.129,112.772,China,843
Dongtai,32.795,120.519,China,844
Antipolo,14.5842,121.1763,Philippines,845
Taguig City,14.52,121.05,Philippines,846
Tabuk,28.3972,36.5789,Saudi Arabia,847
Xishan,27.6461,113.497,China,848
Zhoushan,29.9856,122.2074,China,849
Panama City,8.9711,-79.5347,Panama,850
Tucson,32.1541,-110.8787,United States,851
Yichun,47.728,128.841,China,852
As Sulaymaniyah,35.55,45.4333,Iraq,853
Klang,3.0223,101.5481,Malaysia,854
Tiruppur,11.1085,77.3411,India,855
Marseille,43.2964,5.37,France,856
Gurgaon,28.456,77.029,India,857
Yangchun,22.1704,111.7916,China,858
Ar Ramadi,33.4258,43.2992,Iraq,859
Hai'an,32.535,120.563,China,860
Jalandhar,31.326,75.5762,India,861
Daye,30.0961,114.9804,China,862
Zhongxiang,31.168,112.588,China,863
Gaomi,36.3833,119.75,China,864
Teresina,-5.0903,-42.8167,Brazil,865
Lhasa,29.6534,91.1719,China,866
Ipoh,4.6,101.065,Malaysia,867
Saltillo,25.4231,-100.9919,Mexico,868
Aden,12.8,45.0333,Yemen,869
El Paso,31.8476,-106.43,United States,870
Gongzhuling,43.5053,124.8224,China,871
Lianyuan,27.692,111.664,China,872
Ikeja,6.6,3.35,Nigeria,873
Tyumen,57.15,65.5333,Russia,874
Cochabamba,-17.3883,-66.1597,Bolivia,875
Portsmouth,50.8058,-1.0872,United Kingdom,876
Southampton,50.9025,-1.4042,United Kingdom,877
Hermosillo,29.0989,-110.9542,Mexico,878
Cheongju,36.6333,127.4833,"Korea, South",879
Shache,38.4261,77.25,China,880
Thanh Hoa,19.8075,105.7764,Vietnam,881
Macheng,31.173,115.008,China,882
Akure,7.25,5.195,Nigeria,883
Ilorin,8.5,4.55,Nigeria,884
Erbil,36.1911,44.0094,Iraq,885
Kathmandu,27.71,85.32,Nepal,886
Turin,45.0792,7.6761,Italy,887
Anqiu,36.478,119.219,China,888
Yuci,37.6823,112.7281,China,889
Dehui,44.535,125.703,China,890
Pietermaritzburg,-29.6167,30.3833,South Africa,891
Durban,-29.8833,31.05,South Africa,892
Saratov,51.53,46.035,Russia,893
Bhubaneshwar,20.27,85.84,India,894
Yushu,44.826,126.55,China,895
Joao Pessoa,-7.12,-34.88,Brazil,896
Samarinda,-0.5,117.1378,Indonesia,897
Omaha,41.2627,-96.0529,United States,898
Qingping,34.539,113.391,China,899
Rongjiawan,29.15,113.1024,China,900
Weichanglu,37.1792,119.9333,China,901
Sakai,34.5733,135.4831,Japan,902
Eskisehir,39.7767,30.5206,Turkey,903
Renqiu,38.686,116.084,China,904
Wutong,30.6333,120.5333,China,905
Barcelona,10.1403,-64.6833,Venezuela,906
Wu'an,36.697,114.204,China,907
Sao Bernardo do Campo,-23.6939,-46.565,Brazil,908
McAllen,26.2252,-98.2467,United States,909
Narela,28.85,77.1,India,910
Bhayandar,19.29,72.85,India,911
Culiacan,24.8069,-107.3939,Mexico,912
N'Djamena,12.1053,15.0447,Chad,913
Xiashi,30.5333,120.6833,China,914
Cucuta,7.8942,-72.5039,Colombia,915
Danyang,32,119.586,China,916
Dongyang,29.2667,120.2167,China,917
Krakow,50.0614,19.9372,Poland,918
Oran,35.6969,-0.6331,Algeria,919
Pasig City,14.5605,121.0765,Philippines,920
Thessaloniki,40.6403,22.9356,Greece,921
Blantyre,-15.7861,35.0058,Malawi,922
Palermo,2.8917,-75.4375,Colombia,923
Qamdo,31.143,97.17,China,924
Karimnagar,18.4386,79.1288,India,925
Libreville,0.3901,9.4544,Gabon,926
Hejian,38.4466,116.0995,China,927
Seyhan,36.9831,35.3328,Turkey,928
Laiyang,36.9758,120.7136,China,929
Queretaro,20.5875,-100.3928,Mexico,930
Wuxi,26.58,111.841,China,931
Yiyang,26.4221,112.3999,China,932
Niigata,37.9161,139.0364,Japan,933
Vinh,18.6667,105.6667,Vietnam,934
Puxi,35.2125,114.735,China,935
Hempstead,40.6629,-73.6089,United States,936
Hamamatsu,34.7108,137.7275,Japan,937
Zijinglu,34.7667,112.9667,China,938
Kumila,35.25,73.5,Pakistan,939
Xingyi,25.092,104.8955,China,940
Xingcheng,24.1347,115.73,China,941
Birmingham,33.5279,-86.7971,United States,942
Ailan Mubage,43.908,81.2777,China,943
Lubango,-14.9167,13.5,Angola,944
Frankfurt,50.1106,8.6822,Germany,945
Homs,34.7319,36.7181,Syria,946
Bilbao,43.2569,-2.9236,Spain,947
San Luis Potosi,22.1511,-100.9761,Mexico,948
Bucheon,37.5,126.7833,"Korea, South",949
Fuyang,30.0553,119.95,China,950
Korla,41.7259,86.1746,China,951
Khujand,40.2833,69.6333,Tajikistan,952
Hamhung,39.9167,127.5333,"Korea, North",953
Erzurum,39.9086,41.2769,Turkey,954
Albuquerque,35.1054,-106.6465,United States,955
Zagreb,45.8131,15.9772,Croatia,956
Al `Ayn,24.2075,55.7447,United Arab Emirates,957
Dodoma,-6.1731,35.7419,Tanzania,958
Pikine,14.744,-17.4021,Senegal,959
Patiala,30.34,76.38,India,960
Bahawalpur,29.3956,71.6836,Pakistan,961
Qingnian,36.8494,115.7061,China,962
Sanhe,40.0167,117.0833,China,963
Kaduna,10.5167,7.4333,Nigeria,964
Winnipeg,49.8844,-97.1464,Canada,965
Baardheere,2.3447,42.2764,Somalia,966
Shishgarh,28.72,79.32,India,967
Leping,28.978,117.152,China,968
Colombo,6.9167,79.8333,Sri Lanka,969
Nerima,35.7356,139.6517,Japan,970
Natal,-5.795,-35.2089,Brazil,971
Lichuan,30.291,108.9364,China,972
Pendik,40.8747,29.235,Turkey,973
Gdansk,54.3475,18.6453,Poland,974
Licheng,31.4306,119.4788,China,975
Santo Andre,-23.6533,-46.528,Brazil,976
Andijon,40.7833,72.3333,Uzbekistan,977
Gaalkacyo,6.7697,47.4308,Somalia,978
Ota-ku,35.5614,139.7161,Japan,979
Thiruvananthapuram,8.5241,76.9366,India,980
Nampula,-15.1167,39.2667,Mozambique,981
Zhuanghe,39.681,122.967,China,982
Kyaukse,21.6131,96.1303,Burma,983
Tulsa,36.1283,-95.9042,United States,984
Chengguan,35.4623,113.8054,China,985
Bagcilar,41.0344,28.8564,Turkey,986
Bouake,7.6833,-5.0331,Côte d’Ivoire,987
Cabinda,-5.56,12.19,Angola,988
Kumamoto,32.8031,130.7078,Japan,989
Kerman,30.2625,57.0575,Iran,990
Lingbao Chengguanzhen,34.5176,110.8942,China,991
Orumiyeh,37.5439,45.0647,Iran,992
Quebec City,46.8139,-71.2081,Canada,993
Taihe,30.871,105.388,China,994
Yanggok,37.6333,127.2167,"Korea, South",995
Zhongba,31.771,104.755,China,996
Osogbo,7.7667,4.5667,Nigeria,997
Sizhan,38.9846,106.3828,China,998
Suohe,34.7833,113.35,China,999
Xiangxiang,27.7186,112.5502,China,1000
Hamilton,43.2567,-79.8692,Canada,1001
Songyang,34.4553,113.0253,China,1002
Cagayan de Oro,8.48,124.65,Philippines,1003
Qian'an,39.999,118.701,China,1004
Shuangqiao,35.067,112.602,China,1005
Chaohucun,31.6244,117.8902,China,1006
Manama,26.2233,50.5875,Bahrain,1007
Zouping,36.863,117.743,China,1008
Charleston,32.8168,-79.9687,United States,1009
Uvira,-3.4,29.15,Congo (Kinshasa),1010
Durgapur,23.55,87.32,India,1011
An Najaf,32.029,44.3396,Iraq,1012
Fresno,36.783,-119.7939,United States,1013
Cencheng,22.9167,111,China,1014
Umraniye,41.0311,29.1081,Turkey,1015
Sorocaba,-23.5019,-47.4578,Brazil,1016
Guli,28.9,120.0333,China,1017
Sagamihara,35.5667,139.3667,Japan,1018
Laixi,36.8667,120.5333,China,1019
Okayama,34.65,133.9167,Japan,1020
Concepcion,-36.8282,-73.0514,Chile,1021
San Pedro Sula,15.5062,-88.0249,Honduras,1022
Mississauga,43.6,-79.65,Canada,1023
Changsha,22.3773,112.6982,China,1024
Lviv,49.8425,24.0322,Ukraine,1025
Shihezi,44.3054,86.0804,China,1026
Valenzuela,14.7,120.98,Philippines,1027
Huambo,-12.7767,15.7347,Angola,1028
Xichang,27.8944,102.2644,China,1029
Guangshui,31.617,113.826,China,1030
Zaporizhzhia,47.85,35.1175,Ukraine,1031
Bhiwandi,19.2967,73.0631,India,1032
Gaoyou,32.845,119.508,China,1033
Chengxiang,31.564,121.174,China,1034
Bhilwara,25.35,74.63,India,1035
Oslo,59.9133,10.7389,Norway,1036
George Town,5.4136,100.3294,Malaysia,1037
Bristol,51.4536,-2.5975,United Kingdom,1038
Zunhua,40.189,117.966,China,1039
Saharanpur,29.9639,77.5458,India,1040
Yenimahalle,39.9719,32.8119,Turkey,1041
Warangal,17.9689,79.5941,India,1042
Nampo,38.7356,125.4089,"Korea, North",1043
Dasmarinas,14.33,120.94,Philippines,1044
Shiliguri,26.71,88.43,India,1045
Boosaaso,11.28,49.18,Somalia,1046
Parachinar,33.9,70.1,Pakistan,1047
Latakia,35.54,35.78,Syria,1048
Tongchuan,34.897,108.945,China,1049
Xindi,29.827,113.476,China,1050
Edogawa,35.7,139.8833,Japan,1051
General Santos,6.12,125.17,Philippines,1052
Hamah,35.1503,36.73,Syria,1053
Rochester,43.168,-77.6162,United States,1054
Bauchi,10.5,10,Nigeria,1055
Salem,11.65,78.15,India,1056
Sinnuris,29.4072,30.8667,Egypt,1057
Cocody,5.3351,-4.0039,Côte d’Ivoire,1058
Lokoja,7.8019,6.7442,Nigeria,1059
Guadalupe,25.6775,-100.2597,Mexico,1060
Selcuklu,37.8814,32.4922,Turkey,1061
Karbala',32.6167,44.0333,Iraq,1062
Borvayeh-ye Al Bu `Aziz,31.6283,48.6147,Iran,1063
City of Paranaque,14.5008,120.9915,Philippines,1064
Taihecun,45.771,131.003,China,1065
Mamak,39.9422,32.9231,Turkey,1066
Jianshe,34.2137,113.7629,China,1067
Zaragoza,41.65,-0.8833,Spain,1068
Shishi,24.7167,118.7,China,1069
Shizuoka,34.9756,138.3828,Japan,1070
Agege,6.6219,3.3258,Nigeria,1071
Mar del Plata,-38,-57.55,Argentina,1072
Adachi,35.7833,139.8,Japan,1073
Pontianak,-0.0206,109.3414,Indonesia,1074
Rasht,37.2744,49.5889,Iran,1075
Xigaze,29.25,88.8833,China,1076
Cotonou,6.3667,2.4333,Benin,1077
Tasikmalaya,-7.3161,108.1975,Indonesia,1078
Kochi,9.9312,76.2673,India,1079
Soledad,10.9167,-74.75,Colombia,1080
Shanhu,29.6,120.8167,China,1081
Gothenburg,57.7075,11.9675,Sweden,1082
Acapulco de Juarez,16.8636,-99.8825,Mexico,1083
Gorakhpur,26.7637,83.4039,India,1084
Bahar,34.9078,48.4394,Iran,1085
Wroclaw,51.11,17.0325,Poland,1086
Murcia,37.9861,-1.1303,Spain,1087
Pinghu,30.7,121.0167,China,1088
Guankou,30.988,103.647,China,1089
Lodz,51.7769,19.4547,Poland,1090
Yatou,37.1653,122.4867,China,1091
Denpasar,-8.6717,115.2339,Indonesia,1092
Guntur,16.3008,80.4428,India,1093
Tolyatti,53.5089,49.4222,Russia,1094
Dayton,39.7805,-84.2003,United States,1095
Ch'ongjin,41.7833,129.7667,"Korea, North",1096
Zhaodong,46.051,125.962,China,1097
Puyang Chengguanzhen,35.7004,114.98,China,1098
Bulawayo,-20.17,28.58,Zimbabwe,1099
Aracaju,-10.9111,-37.0717,Brazil,1100
Bacoor,14.4624,120.9645,Philippines,1101
Rotterdam,51.92,4.48,Netherlands,1102
Tlaquepaque,20.6167,-103.3167,Mexico,1103
Villavicencio,4.15,-73.6333,Colombia,1104
Campo Grande,-20.4686,-54.6222,Brazil,1105
Jingcheng,32.009,120.263,China,1106
Makhachkala,42.9825,47.505,Russia,1107
Banjarmasin,-3.32,114.5925,Indonesia,1108
Kitwe,-12.8167,28.2,Zambia,1109
Catia La Mar,10.6,-67.0333,Venezuela,1110
Nneyi-Umuleri,6.3333,6.8333,Nigeria,1111
Al Hufuf,25.3608,49.5997,Saudi Arabia,1112
Dali,25.6811,100.3003,China,1113
Jalingo,8.9,11.3667,Nigeria,1114
Sargodha,32.0836,72.6711,Pakistan,1115
Karaikandi,24.8309,92.6143,India,1116
Ch'onan,36.81,127.1475,"Korea, South",1117
Brampton,43.6833,-79.7667,Canada,1118
Cape Coral,26.6443,-81.9957,United States,1119
Haldwani,29.22,79.52,India,1120
Abomey-Calavi,6.4486,2.3556,Benin,1121
Yildirim,40.11,29.0821,Turkey,1122
Dhulia,20.8997,74.7697,India,1123
Zhongshu,27.7919,106.4013,China,1124
Durango,24.025,-104.6675,Mexico,1125
Songzi,30.174,111.757,China,1126
Tondo,14.617,120.967,Philippines,1127
Dayrut,27.5564,30.8106,Egypt,1128
Tlalnepantla,19.5367,-99.1947,Mexico,1129
Xiping,25.6005,103.8166,China,1130
Osasco,-23.5328,-46.7919,Brazil,1131
Hue,16.4619,107.5955,Vietnam,1132
San Jose del Monte,14.8139,121.0453,Philippines,1133
Denizli,37.7833,29.0964,Turkey,1134
Maturin,9.75,-63.183,Venezuela,1135
Honcho,35.6946,139.9826,Japan,1136
Wuxue,29.844,115.561,China,1137
Bhavnagar,21.76,72.15,India,1138
Jinghong,22.009,100.797,China,1139
Wugang,26.7266,110.6319,China,1140
Sha Tin,22.3802,114.1898,Hong Kong,1141
Provo,40.2457,-111.6457,United States,1142
Chisinau,47.0228,28.8353,Moldova,1143
Petaling Jaya,3.0833,101.65,Malaysia,1144
Colorado Springs,38.8674,-104.7605,United States,1145
Tallinn,59.4372,24.7453,Estonia,1146
Noida,28.57,77.32,India,1147
Las Palmas,28.1258,-15.4353,Spain,1148
Mission Viejo,33.6096,-117.6551,United States,1149
Bhangar,22.58,88.42,India,1150
Allentown,40.5961,-75.4756,United States,1151
Benghazi,32.1167,20.0667,Libya,1152
Chuxiong,25.033,101.5459,China,1153
Dusseldorf,51.2256,6.7767,Germany,1154
Palermo,38.1157,13.3613,Italy,1155
Baton Rouge,30.442,-91.1311,United States,1156
Makati City,14.5567,121.0214,Philippines,1157
Ndola,-12.9689,28.6325,Zambia,1158
Tukh,30.3549,31.2011,Egypt,1159
Glasgow,55.8611,-4.25,United Kingdom,1160
Bazal'tove,50.6765,26.16,Ukraine,1161
Al Qatif,26.5196,50.0115,Saudi Arabia,1162
Bhilai,21.21,81.38,India,1163
Mangalore,12.8717,74.8425,India,1164
Kaihua,23.387,104.233,China,1165
Irkutsk,52.2892,104.28,Russia,1166
Ogden,41.2279,-111.9682,United States,1167
Meilan,19.999,110.403,China,1168
Ansan,37.3167,126.8333,"Korea, South",1169
Barnaul,53.3486,83.7764,Russia,1170
Bazhou,39.1333,116.3833,China,1171
Turpan,42.9512,89.1895,China,1172
Jos,9.9167,8.8903,Nigeria,1173
Langzhong,31.558,106.005,China,1174
Qufu,35.5819,116.9862,China,1175
Al Mansurah,31.05,31.3833,Egypt,1176
Tengyue,25.0167,98.4833,China,1177
Leipzig,51.34,12.375,Germany,1178
Halwan,29.8493,31.3327,Egypt,1179
Tan An,10.905,106.6994,Vietnam,1180
Port-Bouet,5.2568,-3.963,Côte d’Ivoire,1181
Izhevsk,56.8333,53.1833,Russia,1182
Knoxville,35.9692,-83.9496,United States,1183
Jurong,31.946,119.164,China,1184
Arusha,-3.3667,36.6833,Tanzania,1185
Bihta,25.5619,84.87,India,1186
Yuhuan,28.1277,121.2288,China,1187
Khabarovsk,48.4833,135.0833,Russia,1188
Etimesgut,39.9458,32.6694,Turkey,1189
Changping,40.2248,116.1944,China,1190
Chimalhuacan,19.4131,-98.9839,Mexico,1191
Kandahar,31.62,65.7158,Afghanistan,1192
Oujda-Angad,34.6867,-1.9114,Morocco,1193
Ruiming,25.886,116.027,China,1194
Serang,-6.12,106.1503,Indonesia,1195
Ulyanovsk,54.3167,48.3667,Russia,1196
Shenzhou,38.002,115.56,China,1197
Jambi,-1.59,103.61,Indonesia,1198
Hasanpur,28.72,78.28,India,1199
Grand Rapids,42.9619,-85.6562,United States,1200
Yukarikaraman,36.9167,30.6833,Turkey,1201
Kuantan,3.83,103.32,Malaysia,1202
Gold Coast,-28.0167,153.4,Australia,1203
Kawaguchi,35.8077,139.7241,Japan,1204
Dashiqiao,40.6167,122.5167,China,1205
Las Pinas City,14.45,120.98,Philippines,1206
Cuttack,20.5236,85.7881,India,1207
San Miguel de Tucuman,-26.8167,-65.2167,Argentina,1208
Ar Rayyan,25.25,51.4,Qatar,1209
Riga,56.9475,24.1069,Latvia,1210
Columbia,34.0378,-80.9036,United States,1211
Salimpur,26.3,83.9167,India,1212
Malanje,-9.5333,16.35,Angola,1213
Kryvyi Rih,47.91,33.39,Ukraine,1214
Djibouti,11.5944,43.1481,Djibouti,1215
Zhuozhou,39.485,115.974,China,1216
Tianchang,32.6811,119.0137,China,1217
Albany,42.6664,-73.7987,United States,1218
Bacolod,10.6765,122.9509,Philippines,1219
Garoua,9.3,13.4,Cameroon,1220
Bamenda,5.9614,10.1517,Cameroon,1221
Bafoussam,5.4667,10.4167,Cameroon,1222
Haifa,32.8192,34.9992,Israel,1223
Raurkela,22.2492,84.8828,India,1224
Tunis,36.8064,10.1817,Tunisia,1225
Tumkur,13.34,77.1,India,1226
Balikpapan,-1.2768,116.8277,Indonesia,1227
Somolu,6.5408,3.3872,Nigeria,1228
Sanliurfa,37.1583,38.7917,Turkey,1229
Dortmund,51.5139,7.4653,Germany,1230
Al Mukalla,14.5333,49.1333,Yemen,1231
Xinji,37.943,115.218,China,1232
Melikgazi,38.7167,35.5,Turkey,1233
Kagoshima,31.5969,130.5572,Japan,1234
Wenchang,31.0358,116.9367,China,1235
Sihui,23.3265,112.7338,China,1236
Irapuato,20.6667,-101.35,Mexico,1237
Dublin,53.3497,-6.2603,Ireland,1238
Al Mahallah al Kubra,30.9667,31.1667,Egypt,1239
Sialkot City,32.4925,74.5311,Pakistan,1240
